,Date,Datetime,Close_Real_EYAC2,Volume_EYAC2,Close_Dolar_EYAC2,Price_Dolar_Petro,Volume_Petro,Change%_Petro,Indíce_Ibovespa,Change%_Ibovespa,Value_IPCA,target,retorno_acao,retorno_petro,retorno_ibov,mm7_acao,mm7_petro,vol_7_acao,vol_7_ibov,lag1_acao,lag7_acao,lag30_acao,lag90_acao,lag1_petro,lag1_ibov,lag1_ipca
634,2012-11-06,2012-11-06 16:56:00,21.27917967,21288703.5,10.392761743589745,88.71,303.43,0.035699999999999996,59458.59,1.9501471505064087,0.006,20.89282473,0.10446158388650795,0.03572679509632204,0.02145396235957664,20.919227365714285,86.4557142857143,1.9259955691089925,857.1511424848972,19.26656389,21.38999569,24.59341931,20.27108304,85.65,58209.76,0.006
635,2012-11-07,2012-11-07 16:56:00,20.89282473,23550505.6,10.285445148427115,84.44,422.21,-0.0481,58517.35,1.3714698108258985,0.006,19.98831812,-0.018156477175889196,-0.048134370420471195,-0.015830176934905404,20.60354558142857,86.19285714285714,1.6729595457066169,836.3236012033841,21.27917967,23.10259722,24.25984551,20.44627736,88.71,59458.59,0.006
636,2012-11-08,2012-11-08 16:56:00,19.98831812,22965426.94,9.856658671532127,85.09,296.6,0.0077,57524.45,-3.0222288157809363,0.006,23.43517878,-0.04329269123199131,0.007697773567029831,-0.01696761729640872,20.165508694285712,86.12857142857142,1.2793605659856118,782.9511535097001,20.89282473,23.05457633,21.20967699,18.73988368,84.44,58517.35,0.006
637,2012-11-09,2012-11-09 16:56:00,23.43517878,20890379.49,11.555238291997435,86.07,322.4,0.0115,57357.71,-2.6836859380795164,0.006,18.69662507,0.17244375636342957,0.011517217064284768,-0.0028985935545667862,20.362516664285714,86.18428571428572,1.666594122721799,822.0009302052945,19.98831812,22.05612299,23.56854596,15.12107322,85.09,57524.45,0.006
638,2012-11-12,2012-11-12 16:56:00,18.69662507,16831604.12,9.222426414442856,85.57,280.69,-0.0058,57064.31,-4.768698537093352,0.006,19.10212515,-0.20219831708917735,-0.005809225049378419,-0.005115266979801025,20.308597652857145,86.08857142857143,1.7204618789570965,822.7911699217652,23.43517878,19.07405815,22.57362366,15.9471282,86.07,57357.71,0.006
639,2012-11-13,2012-11-13 16:56:00,19.10212515,25641789.06,9.46493169656129,85.38,352.25,-0.0022,57486.07,-7.2178594185879135,0.006,20.73327197,0.021688410527665347,-0.0022204043473179613,0.007390959428055899,20.380116487142857,85.8442857142857,1.6464861837062288,836.3251995237218,18.69662507,18.60149331,21.91995238,19.558161,85.57,57064.31,0.006
640,2012-11-14,2012-11-14 16:56:00,20.73327197,28281718.58,10.27671473110285,86.32,265.31,0.011000000000000001,56279.36,-9.380993332793397,0.006,19.6999213,0.0853908561058716,0.011009604122745431,-0.020991346251361453,20.58964621285714,85.94000000000001,1.5728371914884698,1030.3992447342534,19.10212515,19.26656389,23.50005717,16.23141497,85.38,57486.07,0.006
641,2012-11-16,2012-11-16 16:56:00,19.6999213,33874466.91,9.720675663673148,86.67,40.71,0.0143,55402.33,-7.266921275772731,0.006,20.46408521,-0.04984021197885247,0.004054680259499621,-0.015583510544540657,20.364037874285714,85.64857142857143,1.5707090310103424,996.7147512352675,20.73327197,21.27917967,24.01792567,16.53928118,86.32,56279.36,0.006
642,2012-11-19,2012-11-19 16:56:00,20.46408521,22437026.66,10.101730284332117,89.28,247.08,0.0301,56450.86,-4.193982421518328,0.006,19.11437049,0.03879020115679355,0.03011422637590866,0.018925738321835972,20.30278937142857,86.33999999999999,1.554932765828176,787.685654787878,19.6999213,20.89282473,20.40131656,18.16928277,86.67,55402.33,0.006
643,2012-11-21,2012-11-21 16:56:00,19.11437049,32393471.13,9.446659330829297,87.38,220.98,0.0073,56242.12,-8.281057082942011,0.006,18.16871822,-0.06595529221801955,-0.02128136200716857,-0.0036977293171440717,20.17793971,86.66714285714285,1.6181898653292361,737.2690686978831,20.46408521,19.98831812,20.41383952,20.30372067,89.28,56450.86,0.006
644,2012-11-23,2012-11-23 16:56:00,18.16871822,19514293.08,9.002436933901494,88.28,104.94,0.0103,57574.03,-0.2014378862005061,0.006,15.18182459,-0.04947336719745665,0.010299839780270048,0.02368171754549797,19.425588201428575,86.98285714285714,0.9288313204525092,777.1962566152341,19.11437049,23.43517878,22.05256366,21.52314693,87.38,56242.12,0.006
645,2012-11-26,2012-11-26 16:56:00,15.18182459,18003904.57,7.512407635212034,87.74,156.59,-0.0060999999999999995,56737.1,-0.9422836222897192,0.006,20.13638841,-0.16439759777396112,-0.00611690077027649,-0.014536588805751482,18.923473847142855,87.29285714285713,1.865908014004904,757.1968178633986,18.16871822,18.69662507,21.68827662,18.87870358,88.28,57574.03,0.006
646,2012-11-27,2012-11-27 16:56:00,20.13638841,31833557.91,9.981851192187577,87.18,210.47,-0.0064,56248.09,-6.626351121077956,0.006,20.10261108,0.32634837733953814,-0.006382493731479255,-0.008618875480065125,19.07122574142857,87.55,1.9225030296157117,651.9088431102534,15.18182459,19.10212515,20.97356636,16.87353523,87.74,56737.1,0.006
647,2012-11-28,2012-11-28 16:56:00,20.10261108,25941290.19,9.946863473527957,86.49,249.74,-0.0079,56539.4,-4.455199591725001,0.006,21.02258669,-0.0016774274170846537,-0.00791465932553348,0.005179020300956072,18.981131328571426,87.57428571428571,1.8448417466639542,650.0232598121165,20.13638841,20.73327197,19.56385663,19.07396665,87.18,56248.09,0.006
648,2012-11-29,2012-11-29 16:56:00,21.02258669,26701886.7,10.386140353737463,88.07,270.03,0.0183,57852.53,1.1822148159263746,0.006,19.63286372,0.04576398589908948,0.018268007862180635,0.023225043067312212,19.170083527142854,87.77428571428571,1.9925530882793274,647.5937365586834,20.10261108,19.6999213,24.55053583,18.3716935,86.49,56539.4,0.006
649,2012-11-30,2012-11-30 16:56:00,19.63286372,37179748.3,9.692848047395705,88.91,216.21,0.0095,57474.57,-0.3626497301840281,0.006,17.05336773,-0.06610618333951568,0.009537867605313943,-0.0065331628538976005,19.0513376,87.72142857142858,1.9262497174060629,669.177676044057,21.02258669,20.46408521,21.15583171,18.23121728,88.07,57852.53,0.006
650,2012-12-03,2012-12-03 16:56:00,17.05336773,21174050.24,8.403571541911004,89.09,235.99,0.002,58202.35,-0.7248837700778887,0.0079,17.29995273,-0.13138663960531982,0.0020245191766956605,0.012662643670061424,18.756908634285715,87.96571428571428,2.0673541620505635,729.7440899491228,19.63286372,19.11437049,21.40831134,20.15536489,88.91,57474.57,0.006
651,2012-12-04,2012-12-04 16:56:00,17.29995273,24541549.5,8.466672896784614,88.5,206.27,-0.0066,57563.23,-1.5306202743850197,0.0079,18.00337551,0.014459607269607488,-0.0066225165562914245,-0.010980999908079214,18.63279927857143,87.99714285714285,2.133567044741094,728.9128101602236,17.05336773,18.16871822,22.88824945,22.91571227,89.09,58202.35,0.0079
652,2012-12-05,2012-12-05 16:56:00,18.00337551,16822701.55,8.778280515871081,87.88,220.85,-0.006999999999999999,57678.62,-0.912458666725302,0.0079,16.17338647,0.04066038739979838,-0.007005649717514162,0.00200457826984346,19.03587798142857,88.01714285714286,1.5632386734401913,709.1779280375607,17.29995273,15.18182459,23.45676544,19.6967671,88.5,57563.23,0.0079
653,2012-12-06,2012-12-06 16:56:00,16.17338647,21476764.5,7.884456915126993,86.26,269.29,-0.0184,57656.42,-3.0309665937251373,0.0079,18.03292322,-0.10164699608601346,-0.01843422849339993,-0.000384891316747904,18.469734847142856,87.88571428571429,1.7982120291625217,511.561455593498,18.00337551,20.13638841,20.01661534,19.78526861,87.88,57678.62,0.0079
654,2012-12-07,2012-12-07 16:56:00,18.03292322,17573266.42,8.851817798939722,85.93,244.99,-0.0038,58487.32,-0.0513181133458662,0.0079,22.46895658,0.11497510143897527,-0.0038256434036633147,0.014411231221085119,18.174065152857143,87.80571428571429,1.6489377712077409,369.72695875447357,16.17338647,20.10261108,23.71527491,17.07016454,86.26,57656.42,0.0079
655,2012-12-10,2012-12-10 16:56:00,22.46895658,23131719.57,11.04940082616179,85.56,211.6,-0.0043,59248.23,1.3547731740712887,0.0079,20.259297,0.2459963537736396,-0.004305830327010374,0.013009828455124994,18.38068942285714,87.44714285714288,2.095516521075432,646.9012397438822,18.03292322,21.02258669,20.84754155,17.77257202,85.93,58487.32,0.0079
656,2012-12-11,2012-12-11 16:56:00,20.259297,27429658.47,9.934923989799922,85.79,217.86,0.0027,59623.34,0.7802680517063898,0.0079,22.56044286,-0.09834277671651459,0.0026881720430107503,0.006331159597510183,18.470179891428568,87.00142857142858,2.1699578756018076,818.5014383099387,22.46895658,19.63286372,23.71314646,17.67607615,85.56,59248.23,0.0079
657,2012-12-12,2012-12-12 16:56:00,22.56044286,34706812.86,11.067178248712288,86.77,300.35,0.011399999999999999,59474.18,4.223077436667522,0.0079,16.77927029,0.11358468460183979,0.011423242802191202,-0.002501704869267596,19.256904910000003,86.67,2.5378023221772286,915.3426717621842,20.259297,17.05336773,21.38999569,18.62739326,85.79,59623.34,0.0079
658,2012-12-13,2012-12-13 16:56:00,16.77927029,32701321.15,8.232800299298367,85.89,228.42,-0.0101,59316.75,3.184562799300772,0.0079,21.19067707,-0.25625261905873775,-0.010141754062463981,-0.0026470310309448797,19.182521704285715,86.29714285714286,2.6112872050982285,842.7624554693224,22.56044286,17.29995273,23.10259722,23.60361623,86.77,59474.18,0.0079
659,2012-12-14,2012-12-14 16:56:00,21.19067707,44756474.29,10.469184857467518,86.73,218.27,0.0098,59604.92,5.909022419586862,0.0079,20.38495387,0.2629081422348314,0.009779951100244544,0.004858155580000467,19.637850498571428,86.13285714285715,2.649023633154516,728.6029971743758,16.77927029,18.00337551,23.05457633,20.20921556,85.89,59316.75,0.0079
660,2012-12-17,2012-12-17 16:56:00,20.38495387,28421939.1,10.093060291132348,87.2,157.23,0.0054,59566.52,-0.8666891117905418,0.0079,23.05013839,-0.03802253214177265,0.0054191167992621025,-0.0006442421196103387,20.239502984285714,86.26714285714287,2.1650908257098584,399.0222028265721,21.19067707,16.17338647,22.05612299,20.70128196,86.73,59604.92,0.0079
661,2012-12-18,2012-12-18 16:56:00,23.05013839,24685097.91,11.408700450405862,87.93,93.13,0.0084,60460.73,1.2167797515313827,0.0079,21.75926654,0.13074273000550085,0.008371559633027603,0.015011956380866387,20.95624800857143,86.55285714285715,2.1432188727965884,400.22265240254944,20.38495387,18.03292322,19.07405815,18.54658011,87.2,59566.52,0.0079
662,2012-12-19,2012-12-19 16:56:00,21.75926654,48430394.13,10.743194697343734,89.51,36.81,0.018000000000000002,60998.34,8.055643439267346,0.0079,23.18186638,-0.05600278090130817,0.0179688388490844,0.008891887345719995,20.854863717142855,87.11714285714285,2.075448663870611,620.1866217256766,23.05013839,22.46895658,18.60149331,17.47603302,87.93,60460.73,0.0079
663,2012-12-20,2012-12-20 16:56:00,23.18186638,25639644.38,11.510932211132628,90.13,178.14,0.0069,61276.12,-0.6676342243066125,0.0079,19.44778255,0.06537903460049255,0.0069266003798458264,0.004553894417454796,21.272373628571426,87.73714285714286,2.224296253258615,801.5853712165737,21.75926654,20.259297,19.26656389,19.95143867,89.51,60998.34,0.0079
664,2012-12-21,2012-12-21 16:56:00,19.44778255,29390084.48,9.574528628397006,88.66,180.38,-0.0163,61007.03,8.472137963504922,0.0079,18.45866584,-0.16107779109716358,-0.01630977476977702,-0.004391433400156575,20.82770787,88.00714285714285,2.234982465803339,811.551467335302,23.18186638,22.56044286,21.27917967,21.91225439,90.13,61276.12,0.0079
665,2012-12-26,2012-12-26 16:56:00,18.45866584,24075185.6,9.104599901351484,90.98,141.6,0.026699999999999998,60959.79,7.442555224006875,0.0079,18.40854319,-0.050860128009812655,0.02616738100609073,-0.0007743369903435715,21.06762152,88.73428571428572,1.7696743165173137,703.9605774004923,19.44778255,16.77927029,20.89282473,22.72098785,88.66,61007.03,0.0079
666,2012-12-27,2012-12-27 16:56:00,18.40854319,29298545.83,9.096927846412331,90.87,152.77,-0.0012,60415.95,7.409780492102036,0.0079,21.35059239,-0.002715399392050455,-0.001209056935590258,-0.008921290575312102,20.670173822857144,89.32571428571428,2.0306109635684773,577.1705651841263,18.45866584,21.19067707,19.98831812,21.71814695,90.98,60959.79,0.0079
667,2012-12-28,2012-12-28 16:56:00,21.35059239,28368641.88,10.536738089127969,90.8,131.37,-0.0008,60952.08,7.804610590137151,0.0079,19.4357417,0.1598197733321014,-0.0007703312424343078,0.008873981125845143,20.808122182857144,89.84,2.040779919009928,313.2059020009938,18.40854319,20.38495387,23.43517878,21.15704665,90.87,60415.95,0.0079
668,2013-01-02,2013-01-02 16:56:00,19.4357417,30182509.2,9.602639179841898,93.12,203.87,0.014199999999999999,62550.1,15.805124817544748,0.0086,21.74386892,-0.08968606842482074,0.02555066079295165,0.026217645074622542,20.29177979857143,90.58142857142857,1.8247932019351412,662.3316057186969,21.35059239,23.05013839,18.69662507,19.81624244,90.8,60952.08,0.0079
669,2013-01-03,2013-01-03 16:56:00,21.74386892,30552749.72,10.725530962363736,92.92,189.81,-0.0021,63312.46,23.54887425804768,0.0086,20.13709236,0.11875683756385791,-0.0021477663230240474,0.012187990107130231,20.289580138571427,91.06857142857143,1.82273754692157,1036.65892940484,19.4357417,21.75926654,19.10212515,16.94070486,93.12,62550.1,0.0086
670,2013-01-04,2013-01-04 16:56:00,20.13709236,36141011.48,9.943752091254751,93.09,210.75,0.0018,62523.06,24.179619451392064,0.0086,19.78172645,-0.07389561470921524,0.001829530779164923,-0.01246831982203822,19.854612421428573,91.49142857142859,1.3081658537374363,1097.8621336902647,21.74386892,23.18186638,20.73327197,22.54615757,92.92,63312.46,0.0086
671,2013-01-07,2013-01-07 16:56:00,19.78172645,28069727.16,9.72505110368222,93.19,166.29,0.0011,61932.54,21.569197085364067,0.0086,18.65391424,-0.01764732979553163,0.0010742292405199194,-0.009444835233592186,19.902318692857143,92.13857142857141,1.2968974520958811,1059.1491417554885,20.13709236,19.44778255,19.6999213,20.5588213,93.09,62523.06,0.0086
672,2013-01-08,2013-01-08 16:56:00,18.65391424,29091134.32,9.18414368568756,93.15,195.87,-0.0004,61127.84,15.902397366440656,0.0086,18.02815047,-0.05701283014152703,-0.00042923060414201686,-0.012993169664929027,19.93021132142857,92.44857142857144,1.2623121731415017,1038.4592393841635,19.78172645,18.45866584,20.46408521,21.59842555,93.19,61932.54,0.0086
673,2013-01-09,2013-01-09 16:56:00,18.02815047,24361260.41,8.878238190682556,93.1,201.39,-0.0005,61578.58,17.85631303726052,0.0086,17.36842774,-0.033545976568186364,-0.0005367686527107951,0.00737372693031535,19.875869504285713,92.76714285714286,1.3442645128759998,850.4528463289223,18.65391424,18.40854319,19.11437049,21.43355928,93.15,61127.84,0.0086
674,2013-01-10,2013-01-10 16:56:00,17.36842774,17526125.01,8.572767887462982,93.82,279.3,0.0077,61678.31,20.546959682504063,0.0086,19.47750886,-0.03659403282093854,0.007733619763695021,0.0016195566705174969,19.30698884,93.19857142857143,1.454267434352801,738.7452224036251,18.02815047,21.35059239,18.16871822,19.41557197,93.1,61578.58,0.0086
675,2013-01-11,2013-01-11 16:56:00,19.47750886,18223773.16,9.61092907332478,93.56,257.82,-0.0028000000000000004,61497.43,20.59970168466194,0.0086,21.3343394,0.1214318965177672,-0.002771264122788275,-0.0029326354759071638,19.312955577142855,93.26142857142857,1.4549692544467598,739.0911990284818,17.36842774,19.4357417,15.18182459,18.59176595,93.82,61678.31,0.0086
676,2013-01-14,2013-01-14 16:56:00,21.3343394,28302240.68,10.527158492055658,94.14,248.6,0.0062,62080.79,24.034618164846467,0.0086,18.6905638,0.09533203416034808,0.0061992304403590826,0.009485924858973815,19.254451359999997,93.43571428571428,1.3450097188729015,451.239984023358,19.47750886,21.74386892,20.13638841,20.88398526,93.56,61497.43,0.0086
677,2013-01-15,2013-01-15 16:56:00,18.6905638,29633695.95,9.24177403085443,93.28,248.14,-0.0091,61727.61,15.483184787733206,0.0086,19.79063213,-0.12392113720662012,-0.009135330359039684,-0.005689038428795756,19.047804422857144,93.46285714285715,1.2970672182661127,308.8958179132308,21.3343394,20.13709236,20.10261108,22.12599055,94.14,62080.79,0.0086
678,2013-01-16,2013-01-16 16:56:00,19.79063213,16787916.13,9.775082549639434,94.24,241.53,0.0103,61787.35,12.380194191991944,0.0086,19.32541584,0.058856883172245356,0.010291595197255532,0.0009678003084843123,19.049076662857143,93.61285714285715,1.2979111643081775,291.9922595117282,18.6905638,19.78172645,21.02258669,21.75835306,93.28,61727.61,0.0086
679,2013-01-17,2013-01-17 16:56:00,19.32541584,19719505.35,9.513816688819968,95.49,178.29,0.013300000000000001,62194.06,23.696385075381453,0.0086,20.34022785,-0.023506893915469784,0.013264006791171568,0.006582415332588187,19.145005462857142,93.94714285714284,1.2886190282827577,256.4061222905212,19.79063213,18.65391424,19.63286372,20.96617241,94.24,61787.35,0.0086
680,2013-01-18,2013-01-18 16:56:00,20.34022785,18914049.06,10.001587181000149,95.56,118.55,0.0007000000000000001,61956.14,23.688774384686884,0.0086,19.15106959,0.05251178129370593,0.0007330610535134507,-0.0038254457097670613,19.47530223142857,94.29857142857144,1.2503835273407564,243.40635063408178,19.32541584,18.02815047,17.05336773,22.85627163,95.49,62194.06,0.0086
681,2013-01-22,2013-01-22 16:56:00,19.15106959,23535022.07,9.402066665030192,96.24,37.96,0.0070999999999999995,61692.29,17.08978625501585,0.0086,17.8778593,-0.05846336967164323,0.007115948095437252,-0.004258657818256517,19.729965352857143,94.64428571428572,0.8749273624989011,241.85396948897105,20.34022785,17.36842774,17.29995273,20.23764905,95.56,61956.14,0.0086
682,2013-01-23,2013-01-23 16:56:00,17.8778593,17200737.5,8.771395986654893,95.23,318.01,-0.0105,61966.26,17.358696109183324,0.0086,20.51628892,-0.06648246376091826,-0.010494596841230108,0.004440911498017064,19.501443987142856,94.88285714285715,1.1250182062248808,187.39002903400865,19.15106959,19.47750886,18.00337551,18.57450918,96.24,61692.29,0.0086
683,2013-01-24,2013-01-24 16:56:00,20.51628892,19612403.17,10.081219065402191,95.95,232.04,0.0076,61169.83,19.10918079838617,0.0086,20.89492223,0.14758084710958652,0.007560642654625527,-0.012852639484777661,19.384579632857143,95.14142857142856,0.928152240401998,321.4037631724234,17.8778593,21.3343394,16.17338647,19.72400084,95.23,61966.26,0.0086
684,2013-01-28,2013-01-28 16:56:00,20.89492223,20122608.05,10.274843740165224,96.44,167.19,0.0058,60027.07,17.08815649031259,0.0086,19.46994147,0.018455253358754087,0.005106826472120796,-0.018681758638204538,19.699487979999997,95.59285714285714,1.0225870299527438,740.8326068626934,20.51628892,18.6905638,18.03292322,21.33288101,95.95,61169.83,0.0086
685,2013-01-29,2013-01-29 16:56:00,19.46994147,27097989.97,9.59346709534368,97.57,252.93,0.011699999999999999,60406.33,16.509206059464,0.0086,19.08340019,-0.06819746655740488,0.01171712982165074,0.006318149461568057,19.653675028571428,96.06857142857142,1.0250038993022779,841.5950525330828,20.89492223,19.79063213,22.46895658,20.26025496,96.44,60027.07,0.0086
686,2013-01-30,2013-01-30 16:56:00,19.08340019,66985788.19,9.413674126874506,97.94,211.28,0.0038,59336.7,13.059993914160708,0.0086,18.03497765,-0.01985323276886053,0.0037921492261965284,-0.017707250216988935,19.61910136428571,96.41857142857144,1.0418645057700142,1032.249637391984,19.46994147,19.32541584,20.259297,21.55860844,97.57,60406.33,0.0086
687,2013-01-31,2013-01-31 16:56:00,18.03497765,33246260.17,8.899130390802327,97.49,230.63,-0.0046,59761.49,16.025597217940167,0.0086,17.72689418,-0.054938979928188636,-0.004594649785582994,0.007158975810923174,19.289779907142854,96.69428571428571,1.1360124756592986,1003.7925626465511,19.08340019,20.34022785,22.56044286,22.5078554,97.94,59336.7,0.0086
688,2013-02-01,2013-02-01 16:56:00,17.72689418,28860578.36,8.73848672976437,97.77,270.28,0.0029,60351.16,5.752732959067552,0.006,16.33771755,-0.01708255346798282,0.0028720894450713352,0.00986705652753983,19.086326277142856,96.91285714285713,1.2830149165296343,886.8268491601076,18.03497765,19.15106959,16.77927029,25.10696626,97.49,59761.49,0.0086
689,2013-02-04,2013-02-04 16:56:00,16.33771755,32294055.61,8.062832527266446,96.17,196.98,-0.016399999999999998,59575.66,-4.714100685411104,0.006,17.0048722,-0.07836548330994764,-0.016364938120077666,-0.012849794436428419,18.866306027142855,97.04714285714284,1.6141230221308012,616.1962798073934,17.72689418,17.8778593,21.19067707,26.23015321,97.77,60351.16,0.006
690,2013-02-05,2013-02-05 16:56:00,17.0048722,77332770.33,8.392908642219043,96.64,188.84,0.0049,59444.97,18.37903974028887,0.006,16.12515005,0.04083524200722888,0.004887178953935756,-0.002193681110708723,18.36467506714286,97.14571428571428,1.5606310576885825,428.62772441157966,16.33771755,20.51628892,20.38495387,22.22677968,96.17,59575.66,0.006
691,2013-02-06,2013-02-06 16:56:00,16.12515005,30886102.82,7.957928268272219,96.62,282.8,-0.0002,58951.07,16.073677783350004,0.006,17.17516573,-0.051733534933594116,-0.00020695364238410008,-0.008308524674165096,17.68327904142857,97.17142857142856,1.289485270665585,532.1846210632128,17.0048722,20.89492223,23.05013839,20.84589364,96.64,59444.97,0.006
692,2013-02-07,2013-02-07 16:56:00,17.17516573,37066528.39,8.462340229601892,95.83,275.47,-0.008199999999999999,58372.46,-5.748319058123563,0.006,14.78196027,0.06511664553471874,-0.00817636100186303,-0.009815089022133128,17.355453935714287,96.92285714285715,1.023911209009129,623.1153680698661,16.12515005,19.46994147,21.75926654,22.97619527,96.62,58951.07,0.006
693,2013-02-08,2013-02-08 16:56:00,14.78196027,31068119.26,7.273512901638537,95.72,229.24,-0.0011,58497.83,-4.302474944313417,0.006,17.12603117,-0.1393410402916676,-0.0011478660127308693,0.0021477594057197624,16.74096251857143,96.60571428571428,1.1018347169746288,711.5073088612456,17.17516573,19.08340019,23.18186638,24.63466798,95.83,58372.46,0.006
694,2013-02-13,2013-02-13 16:56:00,17.12603117,22328152.55,8.431069349677548,97.01,246.44,-0.0051,58405.74,16.528060451370163,0.006,18.18236628,0.15857645787056351,0.013476807354784848,-0.0015742464293120317,16.611113021428572,96.53714285714285,0.9695372542070927,742.2149142238782,14.78196027,18.03497765,19.44778255,24.59341931,95.72,58497.83,0.006
695,2013-02-14,2013-02-14 16:56:00,18.18236628,25902794.52,8.951539129578574,97.31,174.6,0.0031,58077.31,-6.448822574583868,0.006,18.39285221,0.061680088020066304,0.0030924646943613077,-0.005623248673846115,16.676180464285714,96.47142857142856,1.0672587727195553,574.6702528127546,17.12603117,17.72689418,18.45866584,24.25984551,97.01,58405.74,0.006
696,2013-02-15,2013-02-15 16:56:00,18.39285221,25001714.76,9.038256614250614,95.86,223.59,-0.0149,57903.3,-6.195460993872914,0.006,16.13387372,0.011576377175479546,-0.014900832391326668,-0.002996178714199993,16.96977113,96.42714285714285,1.2290432669971407,524.8771461166499,18.18236628,16.33771755,18.40854319,21.20967699,97.31,58077.31,0.006
697,2013-02-19,2013-02-19 16:56:00,16.13387372,28822112.84,7.935992975897689,96.66,118.31,0.0083,57314.4,13.351487428760269,0.006,17.6984947,-0.12281828093914748,0.008345503859795489,-0.010170404795581622,16.845342775714286,96.42999999999999,1.2683584929863672,518.028509089923,18.39285221,17.0048722,21.35059239,23.56854596,95.86,57903.3,0.006
698,2013-02-20,2013-02-20 16:56:00,17.6984947,25939451.43,8.694058407427422,94.46,30.29,-0.022799999999999997,56177.6,8.80082923020995,0.006,18.39519742,0.09697739099447977,-0.022760190357955734,-0.01983445696020547,17.070106297142857,96.12142857142858,1.258832776832678,830.0605088365774,16.13387372,16.12515005,19.4357417,22.57362366,96.66,57314.4,0.006
699,2013-02-21,2013-02-21 16:56:00,18.39519742,30382306.76,8.968017462948517,92.84,286.43,-0.0172,56154.68,-9.28119049346111,0.006,16.66656174,0.039365083404522494,-0.01715011645140785,-0.00040799179744233083,17.24439653857143,95.69428571428571,1.3564751589942874,992.0438797834703,17.6984947,17.17516573,21.74386892,21.91995238,94.46,56177.6,0.006
700,2013-02-22,2013-02-22 16:56:00,16.66656174,30902139.38,8.139559357296346,93.13,204.26,0.0031,56697.06,-8.09700855649872,0.006,17.22413756,-0.09397211894668533,0.0031236535975871504,0.009658678493048134,17.51362532,95.32428571428571,0.8947123245517561,922.5488884950925,18.39519742,14.78196027,20.13709236,23.50005717,92.84,56154.68,0.006
701,2013-02-25,2013-02-25 16:56:00,17.22413756,30504168.55,8.355553293877946,93.11,217.52,-0.0002,56617.56,3.171465719338551,0.006,18.58170739,0.033454759817785895,-0.00021475357027811448,-0.0014021891082183213,17.527640518571427,94.76714285714286,0.8883749039461001,785.6901087256438,16.66656174,17.12603117,19.78172645,24.01792567,93.13,56697.06,0.006
702,2013-02-26,2013-02-26 16:56:00,18.58170739,33405161.15,9.007565752096562,92.63,230.84,-0.0052,56948.87,8.96487817217022,0.006,16.97881597,0.07881786970586635,-0.005155192782730134,0.005851718088875746,17.58468924857143,94.09857142857143,0.9482324840960794,625.197470988415,17.22413756,18.18236628,18.65391424,20.40131656,93.11,56617.56,0.006
703,2013-02-27,2013-02-27 16:56:00,16.97881597,28607420.85,8.197574338547701,92.76,201.51,0.0014000000000000002,57273.88,11.817162527642466,0.006,18.48033313,-0.08626179426668923,0.0014034330130627826,0.005707049147770427,17.38268407142857,93.6557142857143,0.8965843964443148,471.57823806453104,18.58170739,18.39285221,18.02815047,20.41383952,92.63,56948.87,0.006
704,2013-02-28,2013-02-28 16:56:00,18.48033313,27829080.28,8.90833122680164,92.05,218.12,-0.0077,57424.29,-4.336010403306378,0.006,16.5680098,0.08843473906855714,-0.007654161276412386,0.002626153492656824,17.717892558571428,92.99714285714286,0.7833618291976897,495.1062810739736,16.97881597,16.13387372,17.36842774,22.05256366,92.76,57273.88,0.006
705,2013-03-01,2013-03-01 16:56:00,16.5680098,31519870.08,7.952008543316534,90.68,248.47,-0.0149,56883.99,-5.7449931368344975,0.004699999999999999,16.25834618,-0.10347883431255023,-0.014883215643671788,-0.009408910410559801,17.556394715714283,92.45714285714287,0.896401857564814,424.44883523819783,18.48033313,17.6984947,19.47750886,21.68827662,92.05,57424.29,0.006
706,2013-03-04,2013-03-04 16:56:00,16.25834618,35543306.66,7.770190298222137,90.12,231.11,-0.0062,56499.17,-5.164004897302032,0.004699999999999999,17.49509857,-0.01869045369589284,-0.006175562417291558,-0.006764996618556451,17.25113025285714,92.06857142857143,0.9264855656226573,341.2344173617194,16.5680098,18.39519742,21.3343394,20.97356636,90.68,56883.99,0.004699999999999999
707,2013-03-05,2013-03-05 16:56:00,17.49509857,31669907.79,8.366057082058148,90.82,209.87,0.0078000000000000005,55950.73,-5.878108778589675,0.004699999999999999,18.35940667,0.07606876962192954,0.007767421216156034,-0.009707045253939062,17.36949265714286,91.73857142857142,0.8916263793531262,498.08953431785824,16.25834618,16.66656174,18.6905638,19.56385663,90.12,56499.17,0.004699999999999999
708,2013-03-06,2013-03-06 16:56:00,18.35940667,73897724.65,8.748823764593757,90.43,244.17,-0.0043,57940.14,-1.7148628515139763,0.004699999999999999,17.7087242,0.04940287112654995,-0.0042942083241575,0.03555646190853978,17.531673958571428,91.35571428571428,0.9613070814438166,646.2554067835193,17.49509857,17.22413756,19.79063213,24.55053583,90.82,55950.73,0.004699999999999999
709,2013-03-07,2013-03-07 16:56:00,17.7087242,62419408.24,8.519134170394958,91.56,234.92,0.0125,58846.81,0.8126263652414201,0.004699999999999999,16.90759583,-0.035441367016682546,0.012495853146079705,0.01564839159863962,17.406962074285712,91.20285714285714,0.8528943888608403,952.3806885987922,18.35940667,18.58170739,19.32541584,21.15583171,90.43,57940.14,0.004699999999999999
